filename_prompt,prompt,pairwise score,holistic_score,Word_Count,WN_Zscore_CW,error_count,error_count_normed,KF_Ncats_CW,adjacent_overlap_2_noun_para_div_seg,PLD_CW,OLDF,basic_ncontent_tokens,LD_Mean_RT,COCA_fiction_Frequency_CW,adjacent_overlap_2_pronoun_para,aoe_index_above_threshold_40,Phono_N_H,lexical_density_types,OG_N_CW,COCA_fiction_tri_prop_10k,misspelling,misspelling_normed,VP_T,adjacent_overlap_2_noun_para,COCA_Fiction_Bigram_Range_Log,McD_CD,lexical_density_tokens,COCA_spoken_bi_prop_50k,adjacent_overlap_2_verb_sent_div_seg,lsa_2_all_sent,adjacent_overlap_binary_2_adv_para,adjacent_overlap_all_sent_div_seg,COCA_spoken_Bigram_Range,adjacent_overlap_binary_argument_para,syn_overlap_sent_verb,error_count_z,OLDF_z,basic_ncontent_tokens_z,VP_T_z,adjacent_overlap_2_noun_para_z,PLD_CW_z,adjacent_overlap_binary_argument_para_z,error_count_normed_z
MSU_8_Heroes.txt,Heroes,-0.19964,3,186,-0.498666667,2,1.075268817,11.49038462,0,2.031428571,8.295901639,80,631.5734973,485.5497568,0,2.197530864,15.58152174,0.569444444,3.037735849,0.043478261,1,0.537634409,1.666666667,0,-1.315923148,0.90376875,0.479041916,0.540540541,0.777777778,0.623875771,0,3.8,0.117213814,0,1.5,-0.47868379,-1.058606272,-1.540751539,-1.011486091,-1.299519342,1.714344236,-2.104599387,-0.306565527
MSU_80_Heroes.txt,Heroes,0.55498,3,362,-0.52255814,10,2.762430939,12.72985782,7,1.808411215,8.424548023,172,622.370169,886.8892859,1,2.379746835,20.95224719,0.709459459,3.972222222,0.052777778,10,2.762430939,1.857142857,0.4375,-1.289519401,0.899859701,0.524390244,0.542936288,0.32,0.718698017,1,2.5,0.113961889,1,0.5,0.937016884,0.037533478,1.970715398,-0.827085328,0.724253612,0.157465307,0.52786369,0.523885937
MSU_81_Heroes.txt,Heroes,0.78131,3.5,339,-0.481104972,0,0,12.07303371,6.5,1.893922652,8.332373887,142,630.410178,902.0803672,0.666666667,3.079136691,18.29376855,0.648275862,3.38121547,0.074183976,0,0,2.611111111,0.295454545,-1.30887513,0.93693125,0.453674121,0.600591716,0.333333333,0.655485435,1,3.6875,0.147352494,1,0.1875,-0.832608959,-0.747842148,0.825671832,-0.09716564,0.067184469,0.754418642,0.52786369,-0.835832128
MSU_8b_Uniqueness.txt,Uniqueness,0.72284,3.5,352,-0.541398305,3,0.852272727,13.58695652,5,1.828177966,8.38982906,159,620.4583476,953.4469669,0.833333333,2.415204678,20.31623932,0.606896552,3.572033898,0.065714286,3,0.852272727,2.153846154,0.384615385,-1.351399102,0.787447977,0.489230769,0.56980057,0.428571429,0.697759515,1,2.181818182,0.130127838,1,0.909090909,-0.301721206,-0.258291669,1.474529852,-0.539845677,0.479621718,0.295456532,0.52786369,-0.416328203
MSU_9_Heroes.txt,Heroes,0.09646,3,257,-0.564146341,5,1.945525292,13.82926829,0,1.555691057,8.466850394,93,616.5814567,1091.360883,0,2.853658537,21.46850394,0.566037736,3.544715447,0.08627451,5,1.945525292,5.125,0,-1.254234608,0.718471774,0.372,0.69140625,2.25,0.737925906,0,11,0.14747628,0,3,0.052203962,0.397973538,-1.044565993,2.336540269,-1.299519342,-1.606768186,-2.104599387,0.121790322
MSU_92b_Uniqueness.txt,Uniqueness,-0.55761,3,312,-0.522988506,2,0.641025641,13.28070175,6.5,1.726300578,8.405625,145,617.4838689,783.3035939,0.833333333,1.6875,19.04885993,0.616541353,2.801136364,0.035483871,1,0.320512821,2.533333333,0.393939394,-1.448025948,0.886352349,0.484949833,0.514469453,0.769230769,0.745793003,0.5,4.071428571,0.124529977,1,0.642857143,-0.47868379,-0.123701351,0.940176188,-0.172462618,0.522752409,-0.415747123,0.52786369,-0.520307808
MSU_93_Uniqueness.txt,Uniqueness,1.22085,3,307,-0.497283237,3,0.977198697,13.4695122,2,1.769186047,8.532138158,117,625.3690164,1205.317869,0.444444444,2.626086957,21.86885246,0.607407407,4.208092486,0.101639344,2,0.651465798,2,0.193548387,-1.229094661,0.686579861,0.422382671,0.588235294,0.5,0.653122942,0.666666667,2.526315789,0.157725923,1,0.421052632,-0.301721206,0.954262111,-0.12853114,-0.688784756,-0.404209649,-0.11636467,0.52786369,-0.354837399
MSU_94_Uniqueness.txt,Uniqueness,0.83966,2,271,-0.483544304,4,1.47601476,13.21019108,5,1.944936709,8.422716981,124,625.7188302,772.0509649,1,3.161016949,19.38345865,0.666666667,3.471698113,0.063197026,3,1.10701107,2.052631579,0.185185185,-1.373159833,0.902688716,0.497991968,0.477777778,0.333333333,0.66117359,1,1.9375,0.121580752,1,0.1875,-0.124758622,0.021931967,0.138645692,-0.637831913,-0.44289587,1.110546577,0.52786369,-0.109311184
MSU_96b_Uniqueness.txt,Uniqueness,0.31888,3.5,255,-0.495782313,3,1.176470588,13.21830986,2,1.918181818,8.449510204,97,618.1334538,1072.112604,0.6,2.613861386,21.848,0.570093458,3.959459459,0.043478261,2,0.784313725,2.578947368,0.111111111,-1.286194837,0.735135593,0.425438596,0.535433071,0.705882353,0.678309268,1,4.111111111,0.154810574,1,0.777777778,-0.301721206,0.250225339,-0.891893518,-0.128303488,-0.785545259,0.923771311,0.52786369,-0.256752199
MSU_97_Uniqueness.txt,Uniqueness,-0.77299,2.5,270,-0.542384106,9,3.333333333,13.0397351,3.5,1.596621622,8.531307692,101,624.4214829,1185.752041,0.75,2.468085106,21.06415094,0.591304348,4.653594771,0.093283582,3,1.111111111,1.541666667,0.259259259,-1.274413192,0.752783784,0.417355372,0.553903346,0.5,0.609892011,1,2.294117647,0.161673702,1,0.647058824,0.760054299,0.947186072,-0.739221042,-1.132499092,-0.100246482,-1.321032872,0.52786369,0.804894337
MSU_98b_Uniqueness.txt,Uniqueness,0.56507,4,362,-0.414439655,4,1.104972376,12.01913876,4.666666667,2.053896104,8.192103746,174,638.2664943,768.7880914,0.666666667,3.125,15.15428571,0.73125,2.538461538,0.047222222,4,1.104972376,1.695652174,0.269230769,-1.461783071,0.955487179,0.555910543,0.396121884,0.15,0.617031452,0.666666667,2.19047619,0.106910909,1,0.047619048,-0.124758622,-1.943022864,2.047051636,-0.983425106,-0.054120602,1.871189557,0.52786369,-0.291944902
MSU_99_Uniqueness.txt,Uniqueness,0.34101,2.5,239,-0.503311258,2,0.836820084,13.03401361,5,1.858278146,8.318907563,109,629.0139496,778.9718742,0.666666667,1.981981982,21.66806723,0.623076923,3.814569536,0.088607595,0,0,2.466666667,0.37037037,-1.326640828,0.87709607,0.488789238,0.600840336,0.307692308,0.67634082,1,1.857142857,0.134909262,1,0.642857143,-0.47868379,-0.862582824,-0.433876091,-0.237002885,0.413727601,0.505585182,0.52786369,-0.423934271
MSU_99b_Uniqueness.txt,Uniqueness,0.30937,2,323,-0.517103825,4,1.238390093,13.62983425,5,1.669230769,8.43496875,141,620.4245794,925.167595,0.875,2.448818898,19.46417445,0.614173228,3.885245902,0.031152648,3,0.92879257,2.181818182,0.526315789,-1.40429707,0.637283871,0.47,0.568322981,0.421052632,0.725448299,0.5,2.4,0.115547603,1,0.5,-0.124758622,0.126323949,0.787503713,-0.512765845,1.135094735,-0.814150121,0.52786369,-0.226274308
MSU_9b_Heroes.txt,Heroes,1.41644,3.5,298,-0.519608939,2,0.67114094,13.18128655,3.333333333,1.897191011,8.384425676,122,625.1491246,961.7745837,0.857142857,2.176923077,17.97979798,0.608,3.301675978,0.047297297,0,0,1.909090909,0.384615385,-1.377797518,0.805903226,0.455223881,0.565656566,0.333333333,0.749633848,0.666666667,2.947368421,0.123986304,1,0.263157895,-0.47868379,-0.304331548,0.062309454,-0.776794211,0.479621718,0.77723498,0.52786369,-0.505484518
